transaction_id,customer_id,receiver_id, amount ,transaction_date,transaction_time,device_type,status,is_fraud,day_type
TXN01220,CUST0135,RECV0026,1044.61,03-05-2026,03:35:02,IOS,SUCCESSFUL,0,Weekend
TXN01221,CUST0154,RECV0101,346.53,04-02-2026,03:33:42,ANDROID,SUCCESSFUL,1,Weekday
TXN01222,CUST0005,RECV0036,3094.62,19-03-2026,15:51:13,ANDROID,SUCCESSFUL,0,Weekday
TXN01223,CUST0245,RECV0141,891.72,03-05-2026,20:34:54,WEB,SUCCESSFUL,0,Weekend
TXN01224,CUST0066,RECV0087,1395.68,11-05-2026,18:10:15,ANDROID,SUCCESSFUL,0,Weekday
TXN01225,CUST0201,RECV0058,54.66,26-04-2026,15:39:50,ANDROID,SUCCESSFUL,0,Weekend
TXN01226,CUST0081,RECV0074,1878.93,03-03-2026,13:38:01,ANDROID,SUCCESSFUL,0,Weekday
TXN01227,CUST0044,RECV0011,1353.14,07-02-2026,08:29:41,IOS,SUCCESSFUL,0,Weekend
TXN01228,CUST0156,RECV0079,1670.48,18-05-2026,16:31:24,IOS,SUCCESSFUL,0,Weekday
TXN01229,CUST0071,RECV0118,2891.55,01-05-2026,17:33:39,IOS,SUCCESSFUL,0,Weekday
TXN01230,CUST0138,RECV0132,1922.31,11-03-2026,07:36:12,IOS,SUCCESSFUL,0,Weekday
TXN01231,CUST0099,RECV0106,395.78,27-03-2026,13:42:42,WEB,SUCCESSFUL,0,Weekday
TXN01232,CUST0072,RECV0026,855.49,26-06-2026,17:35:20,WEB,SUCCESSFUL,0,Weekday
TXN01233,CUST0089,RECV0075,4303.94,31-01-2026,19:50:40,ANDROID,SUCCESSFUL,0,Weekend
TXN01234,CUST0255,RECV0088,2694.98,06-04-2026,14:34:21,WEB,SUCCESSFUL,0,Weekday
TXN01235,CUST0037,RECV0125,1514.06,06-03-2026,00:04:12,IOS,SUCCESSFUL,0,Weekday
TXN01236,CUST0254,RECV0141,581.43,27-04-2026,16:36:26,IOS,SUCCESSFUL,0,Weekday
TXN01237,CUST0219,RECV0028,697.32,10-06-2026,10:07:08,IOS,SUCCESSFUL,0,Weekday
TXN01238,CUST0028,RECV0072,6220.22,11-01-2026,03:59:47,ANDROID,SUCCESSFUL,1,Weekend
TXN01239,CUST0021,RECV0003,3478.96,19-06-2026,23:17:18,WEB,SUCCESSFUL,0,Weekday
TXN01240,CUST0113,RECV0069,2053.38,08-06-2026,07:09:01,IOS,SUCCESSFUL,0,Weekday
TXN01241,CUST0113,RECV0099,3034.87,13-02-2026,00:10:05,WEB,SUCCESSFUL,0,Weekday
TXN01242,CUST0139,RECV0148,2669.44,05-05-2026,07:29:39,ANDROID,SUCCESSFUL,0,Weekday
TXN01243,CUST0113,RECV0148,341.91,13-03-2026,18:55:38,IOS,SUCCESSFUL,0,Weekday
TXN01244,CUST0110,RECV0087,1042.79,01-03-2026,14:09:47,IOS,SUCCESSFUL,0,Weekend
TXN01245,CUST0195,RECV0070,348.86,06-01-2026,15:27:50,WEB,SUCCESSFUL,0,Weekday
TXN01246,CUST0165,RECV0100,532.74,06-01-2026,06:23:09,WEB,SUCCESSFUL,0,Weekday
TXN01247,CUST0194,RECV0054,3712.18,13-02-2026,12:17:15,IOS,SUCCESSFUL,0,Weekday
TXN01248,CUST0195,RECV0007,1202.63,03-06-2026,07:41:44,WEB,SUCCESSFUL,0,Weekday
TXN01249,CUST0012,RECV0093,1429.68,10-04-2026,13:46:28,IOS,SUCCESSFUL,0,Weekday
TXN01250,CUST0224,RECV0034,1410.96,07-03-2026,05:10:14,IOS,SUCCESSFUL,1,Weekend
TXN01251,CUST0101,RECV0094,1416.69,10-01-2026,05:05:39,WEB,SUCCESSFUL,1,Weekend
TXN01252,CUST0129,RECV0066,521.03,21-01-2026,04:54:27,IOS,SUCCESSFUL,0,Weekday
TXN01253,CUST0118,RECV0013,1510.33,15-04-2026,01:36:41,WEB,SUCCESSFUL,1,Weekday
TXN01254,CUST0091,RECV0109,1878.8,15-03-2026,00:51:12,ANDROID,SUCCESSFUL,0,Weekend
TXN01255,CUST0035,RECV0141,584.43,26-01-2026,17:48:23,IOS,SUCCESSFUL,0,Weekday
TXN01256,CUST0096,RECV0084,1849.49,04-03-2026,16:52:01,IOS,SUCCESSFUL,0,Weekday
TXN01257,CUST0202,RECV0088,279.55,04-02-2026,11:36:50,WEB,SUCCESSFUL,1,Weekday
TXN01258,CUST0233,RECV0064,325.2,14-02-2026,01:04:24,WEB,SUCCESSFUL,0,Weekend
TXN01259,CUST0236,RECV0102,627.71,16-05-2026,12:56:33,WEB,SUCCESSFUL,0,Weekend
TXN01260,CUST0182,RECV0104,1686.08,05-06-2026,13:10:32,WEB,SUCCESSFUL,0,Weekday
TXN01261,CUST0019,RECV0145,2077.74,22-02-2026,19:57:26,ANDROID,SUCCESSFUL,0,Weekend
TXN01262,CUST0192,RECV0148,1102.43,07-01-2026,13:49:40,ANDROID,SUCCESSFUL,0,Weekday
TXN01263,CUST0072,RECV0102,1112.38,16-06-2026,07:57:28,ANDROID,SUCCESSFUL,0,Weekday
TXN01264,CUST0239,RECV0053,2370.61,30-04-2026,01:15:09,IOS,SUCCESSFUL,0,Weekday
TXN01265,CUST0152,RECV0088,78.71,06-04-2026,13:04:38,WEB,SUCCESSFUL,0,Weekday
TXN01266,CUST0139,RECV0148,3123.75,16-01-2026,00:28:25,IOS,SUCCESSFUL,0,Weekday
TXN01267,CUST0236,RECV0073,1713.87,30-03-2026,18:07:56,WEB,SUCCESSFUL,0,Weekday
TXN01268,CUST0222,RECV0013,790.38,12-05-2026,16:04:09,WEB,SUCCESSFUL,0,Weekday
TXN01269,CUST0170,RECV0069,4296.95,19-06-2026,02:39:24,ANDROID,SUCCESSFUL,0,Weekday
TXN01270,CUST0022,RECV0141,2716.06,12-01-2026,06:26:51,WEB,SUCCESSFUL,0,Weekday
TXN01271,CUST0219,RECV0054,985.91,21-05-2026,08:46:30,ANDROID,SUCCESSFUL,1,Weekday
TXN01272,CUST0240,RECV0127,1915.62,12-02-2026,14:51:57,WEB,SUCCESSFUL,0,Weekday
TXN01273,CUST0191,RECV0067,1680.3,01-05-2026,23:21:40,WEB,SUCCESSFUL,0,Weekday
TXN01274,CUST0080,RECV0134,973.05,20-06-2026,07:14:52,WEB,FAILED,0,Weekend
TXN01275,CUST0140,RECV0077,872.99,26-03-2026,12:03:37,WEB,SUCCESSFUL,0,Weekday
TXN01276,CUST0055,RECV0057,807.66,07-02-2026,14:57:09,ANDROID,SUCCESSFUL,0,Weekend
TXN01277,CUST0259,RECV0103,1778.23,03-04-2026,09:05:15,IOS,SUCCESSFUL,0,Weekday
TXN01278,CUST0034,RECV0015,1101.44,22-03-2026,04:26:30,IOS,SUCCESSFUL,0,Weekend
TXN01279,CUST0190,RECV0088,3259.36,31-01-2026,12:37:13,IOS,SUCCESSFUL,0,Weekend
TXN01280,CUST0147,RECV0043,2043.43,04-03-2026,10:37:24,WEB,SUCCESSFUL,0,Weekday
TXN01281,CUST0043,RECV0003,180.49,22-01-2026,15:57:05,IOS,SUCCESSFUL,0,Weekday
TXN01282,CUST0078,RECV0141,3936.18,14-01-2026,21:43:58,IOS,SUCCESSFUL,1,Weekday
TXN01283,CUST0045,RECV0034,619.31,11-01-2026,18:05:02,ANDROID,SUCCESSFUL,0,Weekend
TXN01284,CUST0088,RECV0126,1667.26,11-04-2026,09:39:53,WEB,SUCCESSFUL,0,Weekend
TXN01285,CUST0146,RECV0012,2101.72,05-02-2026,20:49:44,ANDROID,SUCCESSFUL,0,Weekday
TXN01286,CUST0115,RECV0125,522.4,26-06-2026,05:44:30,WEB,SUCCESSFUL,0,Weekday
TXN01287,CUST0157,RECV0103,1148.69,17-03-2026,09:42:20,ANDROID,SUCCESSFUL,0,Weekday
TXN01288,CUST0077,RECV0073,430.02,09-02-2026,04:06:28,ANDROID,SUCCESSFUL,0,Weekday
TXN01289,CUST0038,RECV0082,146.76,14-03-2026,15:27:26,WEB,SUCCESSFUL,0,Weekend
TXN01290,CUST0155,RECV0009,906.05,23-02-2026,06:22:04,IOS,FAILED,0,Weekday
TXN01291,CUST0200,RECV0119,861.62,17-02-2026,22:55:20,IOS,SUCCESSFUL,0,Weekday
TXN01292,CUST0217,RECV0012,9768.83,18-06-2026,00:55:50,ANDROID,SUCCESSFUL,0,Weekday
TXN01293,CUST0213,RECV0086,1114.21,24-01-2026,07:32:38,ANDROID,SUCCESSFUL,0,Weekend
TXN01294,CUST0104,RECV0003,780.48,16-02-2026,10:51:39,WEB,SUCCESSFUL,0,Weekday
TXN01295,CUST0054,RECV0129,1613.54,04-05-2026,10:43:42,ANDROID,SUCCESSFUL,0,Weekday
TXN01296,CUST0259,RECV0136,217.32,12-03-2026,19:12:27,WEB,SUCCESSFUL,0,Weekday
TXN01297,CUST0021,RECV0141,5920.54,27-04-2026,01:18:21,IOS,FAILED,0,Weekday
TXN01298,CUST0033,RECV0107,1863.95,02-05-2026,18:14:59,WEB,SUCCESSFUL,0,Weekend
TXN01299,CUST0115,RECV0026,2580.5,26-04-2026,21:57:37,ANDROID,SUCCESSFUL,0,Weekend
TXN01300,CUST0003,RECV0148,386.43,16-05-2026,07:25:00,IOS,SUCCESSFUL,0,Weekend
TXN01301,CUST0141,RECV0140,998.15,18-05-2026,16:55:46,ANDROID,SUCCESSFUL,0,Weekday
TXN01302,CUST0157,RECV0128,1038.87,03-06-2026,17:42:35,ANDROID,SUCCESSFUL,0,Weekday
TXN01303,CUST0121,RECV0085,3154.79,10-04-2026,06:00:43,WEB,SUCCESSFUL,0,Weekday
TXN01304,CUST0126,RECV0141,52.23,03-05-2026,08:10:42,WEB,SUCCESSFUL,0,Weekend
TXN01305,CUST0213,RECV0053,694.21,11-02-2026,03:48:59,IOS,SUCCESSFUL,0,Weekday
TXN01306,CUST0036,RECV0032,7206.5,20-01-2026,07:04:49,ANDROID,SUCCESSFUL,0,Weekday
TXN01307,CUST0092,RECV0087,3667.05,30-01-2026,14:32:07,WEB,SUCCESSFUL,1,Weekday
TXN01308,CUST0143,RECV0024,917.81,22-01-2026,06:34:16,IOS,SUCCESSFUL,0,Weekday
TXN01309,CUST0045,RECV0145,875.74,17-01-2026,06:30:59,WEB,SUCCESSFUL,1,Weekend
TXN01310,CUST0016,RECV0111,6630.82,29-03-2026,12:13:10,WEB,SUCCESSFUL,0,Weekend
TXN01311,CUST0248,RECV0018,86.41,31-05-2026,07:53:42,WEB,SUCCESSFUL,0,Weekend
TXN01312,CUST0235,RECV0145,2455.32,10-04-2026,01:28:12,ANDROID,FAILED,0,Weekday
TXN01313,CUST0009,RECV0087,2684.49,20-06-2026,10:55:29,ANDROID,SUCCESSFUL,0,Weekend
TXN01314,CUST0060,RECV0088,552.67,01-06-2026,23:48:21,WEB,SUCCESSFUL,0,Weekday
TXN01315,CUST0163,RECV0125,2054.11,04-03-2026,01:19:42,ANDROID,SUCCESSFUL,0,Weekday
TXN01316,CUST0133,RECV0072,225.56,08-04-2026,02:33:23,IOS,SUCCESSFUL,0,Weekday
TXN01317,CUST0154,RECV0034,584.82,15-04-2026,02:55:08,WEB,SUCCESSFUL,0,Weekday
TXN01318,CUST0052,RECV0034,2841.27,03-04-2026,03:11:36,IOS,SUCCESSFUL,0,Weekday
